mean,std,max_value,min_value,kurt,skewness,se_if_1,se_if_2,se_if_3,se_ae_1,se_ae_2,se_ae_3
0.11719312093249223,0.12985428608518737,0.9968449541208912,-0.9915163352669216,13.512857586981916,-0.013156656587661868,0.21249255535994135,0.22183697028481722,0.1371167294586393,0.014890656842166432,0.01149749770002377,0.01162514912906518
-0.09551514493535526,0.14310624698906052,0.9661548851533444,-0.9889701239872106,7.563657687459392,0.18012702106364534,0.23678258438814212,0.28989452716788217,0.14547854143583167,0.027820124756038202,0.025221965730245908,0.015700126162302208
-0.0272021539969811,0.14823386758847618,1.0053783446023485,-0.9693393825525399,4.58812822322878,0.11992097363297442,0.2388324890358158,0.24604253103589888,0.16176993352341879,0.015642940959029638,0.025277141098197665,0.01882722609892018
-0.07945725059088712,0.1322433250801323,0.9229041770757966,-1.010743813226326,4.713834136591767,0.06991871397213054,0.7866941450893503,0.28894065390923096,0.19488444134071925,0.08405068232217112,0.02976953962136044,0.03148142472291171
0.013407258956250548,0.13081504686800635,0.9907456518640037,-0.9855461395570547,9.65000477060158,0.24179668280609223,0.19323802646814317,0.2560227737750457,0.16290000189971995,0.007876827286328655,0.025016833272160602,0.01844119143865772
-0.001600734512661634,0.22493625615592966,1.0012648398179922,-0.9941450101001457,2.392556242862029,0.17109663857011684,0.24784310344878469,0.1373014176408594,0.07016948243291497,0.012499509348538346,0.021418371927334742,0.02290272848401871
0.02646199498212516,0.1951313798790443,0.9985595846444862,-0.9879630849954842,3.7437402060365397,-0.0097108695835856,0.32612124362613704,0.18566923447481473,0.12084283940047982,0.0175907074874321,0.022531242740619743,0.019747914604834212
-0.032573861546998824,0.23379849458503812,0.9903767577986654,-0.9983348173616553,2.721067886238023,-0.046049630701267545,0.3229817578354152,0.17059808722726488,0.09914396049205382,0.003937767368288807,0.01739449158578739,0.013757925362080398
0.04627864613392647,0.17255974305607683,0.9961679627301844,-0.9960064438778378,5.558099452171616,-0.28020801354271463,0.301821464002777,0.2139448843385431,0.11300615424636554,0.0077223579493854175,0.013382274519535421,0.013538438358924236
0.04351152731225095,0.18160355772829562,1.0012639475456704,-0.9955952389837641,4.732507228363294,-0.22488451908612447,0.4162625657954845,0.23564298335713718,0.08693204510803047,0.007743389742132826,0.012360929954055626,0.012965686461627227
0.08133694167597012,0.1841249694184438,0.9980847882617974,-0.9955332381559712,5.134079492184046,-0.018281925208228335,0.33730147943792715,0.20991373474194228,0.0849432412796143,0.005927468262095234,0.012349645481313785,0.007540671804917801
-0.024099020180189272,0.13985399067285736,0.9944088134357151,-1.0016251653617754,13.82027539774706,0.4214358187331972,0.3849533986300247,0.24806073073901105,0.1212853933105624,0.003382134363187629,0.003571688748015346,0.0032574938302089348
0.18086489191627378,0.15643000153078382,0.9759054652549399,-0.9786389326151437,5.816237198946666,-0.24870589021162803,0.8436203812350667,0.40588659189763177,0.20877647720820142,0.07990377537486221,0.024051128709820416,0.020848422704085965
-0.011692763659514995,0.11977839004395914,0.9943074328279708,-0.9943017645753428,18.219604991119926,0.1042943706676841,0.33089997733377396,0.27662006324186106,0.09471160204584443,0.004070361385205192,0.008275361651706427,0.006307637582316667
0.019339968569554358,0.15791780025304497,1.0033450366001637,-0.9882638982847282,8.162470264766862,-0.023841616591956438,0.2412541363171025,0.15416575248834619,0.0940395095786624,0.006808079102154105,0.00858173374531819,0.00667366309763885
-0.14454539301919503,0.1622693992058956,0.9964700093556461,-0.9918810731600074,5.9309417825942745,0.2886337374852136,0.6570094772709626,0.22708701262305128,0.1267031020141323,0.009835056872943015,0.034677911538391774,0.021321803688113067
-0.011782047706966831,0.1258519380330199,0.9927801696554978,-0.9933270241296863,13.121550405794455,0.0619089907713895,0.18532244720556615,0.1576675769484823,0.07224835144719222,0.005803984928899639,0.009480360778531566,0.006154539675571577
-0.03217162088178004,0.19312788063422712,0.9928403471982216,-0.9950471495087713,3.7560526856330396,0.21039245324196135,0.3220002700154973,0.2077285497239106,0.13805177958113288,0.009487675991886753,0.020210475309886965,0.018990423212852124
0.04087583958388279,0.17530435922235443,0.9895595033128912,-0.981047062235814,5.098952695063899,-0.08633490791870621,0.5406337803010903,0.27326675976041864,0.11593982180652208,0.016252099988831648,0.047439283566195305,0.034489362476827476
-0.018451874041178092,0.1625193177491924,0.995183855724037,-0.9962324576284957,5.4327184242332205,0.09684562295928675,0.333751377650443,0.1553215479243683,0.09051457450534701,0.006793380035900822,0.02703624028830853,0.016095712918562897
-0.09951649524445388,0.20183527336637622,0.9860418296104784,-0.9889134530752712,3.644477125570736,0.13486541259526683,0.4200434360337552,0.18216709872654122,0.0941591468510265,0.004878677386697292,0.010943785744325947,0.0058152114059565755
0.06007759711144646,0.23190338136547337,0.9332373973836324,-0.9862907907128353,0.7911768061757112,0.05165517707368769,0.8615399002058627,0.3437038222988627,0.16834884004925296,0.019005703742672492,0.048616617870234566,0.03150259656739112
-0.012157055078960477,0.14181779738160644,1.0011025571475425,-0.9919174547635123,9.096980609643797,-0.09203048520653492,0.5196962172095563,0.2734027365728189,0.14211772185418342,0.00909555334644755,0.006693741249373975,0.0050128357518458766
0.11863264537909973,0.18245753861161973,0.9905895328496781,-1.0018914573922504,7.326758374675499,-0.17185387201673583,0.6858293431760853,0.3052863006399704,0.12779939296479778,0.02072406660927384,0.006833956955669358,0.005561126418383887
0.24874562650708118,0.14928601655121432,1.0006536789416614,-0.9911205149751263,10.482264080657522,-1.213269572997923,0.6009510802103561,0.28704630761765065,0.22955792111955953,0.012478565128615336,0.009796739762078708,0.006560097211225042
-0.026255956406731465,0.15105650648847158,0.9959466747884519,-0.9964914497772434,8.655603747691371,0.1679621918593598,0.2792388506764023,0.1868736365195548,0.08008295072490626,0.005165733107281212,0.0053410374912336986,0.006062352858012304
-0.10509235328701674,0.13443665051102804,1.0002588260634864,-0.998083089939957,10.140318639301901,0.3810081525119786,0.2952728670631679,0.16955096236059153,0.0642593402639826,0.005530447088876099,0.005161272765906858,0.0038771539978130543
0.08806681433658903,0.1552644712485335,0.9912889923514797,-0.988431150440554,6.819560917053833,-0.21840294727080622,0.5064684407312382,0.23914168811833691,0.10334005364523471,0.006220835277905417,0.0242622606366085,0.017843270059427697
-0.06551909605717456,0.20565625339318575,0.9975691207559685,-1.001515784652683,4.383687460641525,0.30507852498237537,0.31713228726971354,0.12054453634294081,0.05175304592594996,0.024008901753667065,0.007100408827273093,0.006975562783894813
0.011378666152031564,0.19388458858334834,0.9970982995063428,-0.9992683086353648,5.287601765507267,-0.054827311915217364,0.5241391309529148,0.16940965084808982,0.0922533409893028,0.02107207256068687,0.009257462730228006,0.007892741620504512
0.16153586827543592,0.19362003500562777,0.9827090473553327,-0.9926340925321124,2.8175437703499053,-0.18545001553532175,0.45976720128782667,0.17536347604433752,0.08786592448963007,0.037822658609960265,0.02877165995851873,0.01371367788731712
0.07540324611126824,0.1893846067269174,0.9989480020848067,-0.9985027757958507,7.109839888478609,-0.8810620916395431,0.5051913014304686,0.2320439349750463,0.10359808055616578,0.007276706008902839,0.005718192386327615,0.0034924255648018133
0.09503193223021571,0.1884015774229568,0.9980500282253099,-0.9988176705605738,7.706933283142655,-0.1844238038536589,0.3645875783146746,0.17055165745962217,0.07138086467068282,0.0043870212168244166,0.0053678435675210065,0.0016290906260953508
-0.004782063881872416,0.18901051200770783,0.9850868866671839,-0.9952127624072163,3.936052778543684,0.14112883111652358,0.5542819025813434,0.23510355368427252,0.08890366381323375,0.04571291200485764,0.01584943243451475,0.01100986758986624
0.0019483222289220306,0.160627788782358,0.9989557960466878,-0.9969494942040628,5.089426693028562,-0.2236654804361616,0.5384202533706572,0.1625524858270424,0.06577271444618223,0.024132353672921332,0.010590181707818168,0.013253138411503544
-0.08161634098677467,0.19450776484976512,0.9980995236499288,-0.9992128415608637,5.07270554933875,0.3007825517076141,0.5045078230366169,0.1160329068671834,0.061696974116794354,0.016994797921403865,0.007757038399049174,0.007218788728835167
0.2440807164544583,0.1684016252941965,0.9929258195766644,-0.990368189794643,4.295459737452005,-0.3398006855645452,0.47285135390584254,0.24210281880392104,0.12024037189420085,0.045596481720295706,0.019556752454016,0.014927722066733715
0.05607045693847522,0.13022621141464416,0.9879623597978147,-0.9914263277222825,10.153759040862342,-0.32751473664415154,0.4436242794771285,0.23725901836408494,0.12923245808009606,0.006441018073733708,0.014301298379515775,0.005658800578812391
-0.06258367690908004,0.15377309115250823,0.9974644370981263,-0.9971318641023647,10.153140230748395,0.3068175991546058,0.37297430020944367,0.15213364539246982,0.07822681784044937,0.006134339500220914,0.004834589900276425,0.0026296137055123285
0.09140574090959755,0.1430890000630716,0.9737555833319774,-0.9907543316219818,9.540969023158079,-0.23187058872989916,0.34034076996421037,0.3249374243139698,0.12560380561491036,0.005977689570746692,0.018315144635284067,0.006551797783265817
0.05623357102171118,0.15731849858407976,0.9936190630773643,-0.9910854405993011,6.480186925656117,-0.24748255325607207,0.13830503329215835,0.218972085687526,0.15490609632787966,0.010999852970626443,0.011106794334868957,0.0039844616526290046
-0.05116360176960871,0.17416734984047264,0.9986804126664975,-0.992051700834025,7.4084770503391635,0.06831087215320096,0.31862126749649433,0.24665031706823484,0.09209602124542082,0.008763986978314525,0.007395498492791538,0.00446985191402828
0.03806882067820943,0.1308722193352979,0.999392229719137,-0.9996535052434765,18.810198764026087,-0.9734771035090322,0.26591249252433613,0.24072902976382798,0.06687521676316448,0.008320519833198347,0.0037373947441112004,0.002336527683213794
0.21293714869689112,0.12439513471055216,0.9995594604862481,-0.999772366614236,20.727650829082144,-0.4244745778660571,0.19139575551847396,0.20531607299215257,0.06417275763658181,0.004933088648691933,0.003977114301209807,0.0034179606498934297
-0.02483427128031088,0.17690137708369136,0.999666382213602,-0.9997016547167364,13.275086260736739,-0.08856786464609541,0.047492126753907404,0.057342007182906315,0.043857551731672315,0.005240776501858092,0.003959332486612709,0.005895885709869398
0.07294045602130307,0.1162786075641212,0.9989113552422617,-0.9990612489985088,19.531321031202683,0.08032517772309336,0.11706751932704339,0.06114444270652901,0.22426103153369645,0.009092916152390579,0.0064527149581261965,0.004985146954319125
0.01810389964593489,0.11496271258217967,0.9976246093329626,-0.9985628031217162,17.20833285496662,0.030720059614720685,0.17602928274595464,0.1240130402336314,0.24190027838388173,0.008129899169164121,0.004234614440287265,0.006862687463901304
0.09764887316605099,0.12656793111634237,0.999352287292778,-0.9994854196620102,13.635314706279562,0.058808416745454305,0.6052307800507678,0.4309914533546582,0.27312068254333266,0.0061041961590050115,0.0061305473492978425,0.004954917469665523
-0.08518764355266228,0.2497559605258933,1.000546971042648,-0.998495753575781,2.77014639692909,0.7925670432901223,0.46763227271587765,0.1143504590317655,0.038920177814445935,0.0011843411049379535,0.005690236105683648,0.01581972971396166
-0.09375389406819207,0.2841174645039436,0.9966647813023857,-0.997131529607908,1.1923532819729203,0.1349866691616465,0.5930656804048787,0.09225050357264505,0.02988321236884745,0.0024760244700267942,0.00892577501760161,0.009528066220513571
-0.19865283284212398,0.2860044180066436,0.992826102444688,-0.995535736146517,0.6932203918193305,0.35081972489431756,0.9675592375929173,0.14999152130925636,0.05591978506992892,0.02852614947727534,0.013587196038994644,0.015054652333781221
0.19219709447584865,0.10159158309955203,0.9991472711496814,-0.9985316203379436,35.75863672939711,-1.711725187267167,0.5663998312470168,0.30844606357006943,0.14333804207890047,0.008857479677906621,0.0031383370399054793,0.0011991102727492025
-0.11440346069263654,0.1294441245984648,0.9994018438353913,-1.0001886908504631,19.357292925467906,0.7145354360883674,0.24534906500494214,0.3844589545071628,0.03779679638429556,0.006434950988079716,0.005525046954757679,0.002527450552542749
-0.03157169413680097,0.15057507658550282,0.9974833060707313,-0.996366369823659,10.423970421653433,0.2658613426171886,0.35848217586341935,0.40243295386961947,0.16944969939536098,0.012284163669058169,0.008024161098706283,0.004087608374705496
-0.026983684932195908,0.11944749112207562,0.9981831320606535,-0.9999274588226928,15.996498837068692,-0.716283343839115,0.1735998948381586,0.31727081076813585,0.18583566849078992,0.009109263094539457,0.005252895483131927,0.0036468314479353304
-0.12892690033584206,0.11122841900467734,0.9969597017508202,-0.9972899672889732,19.627535996476905,0.33141865001372384,0.3150827871347006,0.25129585520526065,0.2009684287736563,0.007517673878348192,0.007632555847849348,0.005030362353127974
0.08706254973480586,0.1381093361810356,0.9973187634682411,-0.9989681232231917,12.229440301923102,0.19337468976834718,0.26126687677131005,0.19201131394808604,0.16482353341716835,0.010570685457691888,0.010223164265469938,0.007025029426806748
0.04328855058812833,0.2270190207511801,0.9934543972672534,-0.993820559328596,2.8392622924278843,0.009657774246107679,0.9031091096117726,0.29702315071580215,0.10388061361525662,0.03646957358537237,0.012836923459574785,0.005117392290626451
-0.1559360818121155,0.23660062999503076,0.9837013103389469,-0.9900933330235279,3.20974205839919,0.6630583281262211,0.9664228271609836,0.1910778715916117,0.09646419661907354,0.08173197086762606,0.02056144346770747,0.003505770028861376
0.13374156399800602,0.23802899069504427,0.9870228963702445,-0.9873768856710144,2.618539969857858,-0.25552859868267536,0.8467904260256345,0.37723061576999484,0.10799884676763724,0.04402042689228139,0.028914676591580486,0.007726029841809991
-0.0368518433850308,0.1850395429005516,0.9996493489251499,-1.0012206545109197,6.874190644606561,-0.24734627607659732,0.16261687311931497,0.07879050474541129,0.02193468820194691,0.002676297340625895,0.0027104235882003135,0.010891489238550642
-0.04280926774235565,0.22016579289208726,0.9996224012535664,-0.9991004683393384,4.484162870200315,0.13912633305580085,0.3350607460117951,0.09146754844396998,0.03595141624652617,0.0008653148480958502,0.002474887817415421,0.003551037993427204
-0.20313714036226452,0.10096985387214542,0.999016132441687,-0.9988585975442004,22.587576885421587,1.3323561905219852,0.06281139315112659,0.039290031109712444,0.03330143895821558,0.013611709427046932,0.005257114084686761,0.0033287980067294794
-0.013461404756867822,0.09846797250052262,0.9990972273319366,-0.999040648252698,30.40190839021092,-0.8055238829607194,0.042049603258895805,0.045898704705589384,0.035313549303306845,0.013202759035399653,0.004163626396064702,0.00249061169636263
0.0388840104499078,0.10078755613390009,0.9949973170378232,-0.9990195118103772,21.42862950917692,-0.13306654781407976,0.0486532430416972,0.04327670042010916,0.03912499232380046,0.014366249325486528,0.007664122563127999,0.005054943886813493
0.05559387209917159,0.13557207045440425,0.9998396199853024,-0.9997363550510261,12.2462684602011,0.4023183645716108,0.06955594678771188,0.03286812885146682,0.023673055255916835,0.008046621910092318,0.006821199032170312,0.0032416585067364303
0.12186669963980794,0.15539167027980255,0.9989465631236244,-1.0000526062527346,9.204814709271723,0.11186368249131384,0.08743664341828716,0.055041664971716656,0.03298789296740229,0.011309845261170251,0.014948967818913632,0.006939371996461195
-0.019068679763504466,0.11736044512450722,0.9975223352900814,-0.9998262941671311,12.92345708943314,0.03280445295798184,0.04547466613552979,0.07158452212645637,0.04081366865400005,0.02380287015566952,0.015652460432541072,0.0039989335516771975
0.012621178749642614,0.15703405154292968,0.9996964160800291,-0.9996833899737987,7.793496438473127,0.01828897215951374,0.03865785944665202,0.03756776816580403,0.019048549982168036,0.021099007567759835,0.009909100630026596,0.005220278419729887
0.06227586265573429,0.1552352638144342,0.9992685245295326,-0.9997775142626709,8.07904436322398,-0.0063938102757458174,0.03467189647159851,0.040227696151596284,0.02373659207318811,0.008723258634066585,0.008209552183064043,0.006411439965578583
0.00020760433746871247,0.18450471616127628,0.9982966059688531,-0.9985942853267458,4.674751489912651,0.02462896349083644,0.03648398590971161,0.03510372301092716,0.027596166833569108,0.02632737125478047,0.014622597491749219,0.010331526781163834
0.20408377246290002,0.11254762143287458,0.9997832483497049,-0.9973627383302213,15.370835629901702,-0.6010290152670972,0.07511865949925592,0.04778247993225311,0.025134253716111738,0.02372049956890261,0.014079257739932724,0.004796464640579517
-0.04758811823094523,0.12817363825397957,0.999173869441267,-0.9989725439558319,11.028271237942896,0.16467636852876358,0.08347609781674799,0.07304605179619784,0.05787082933571242,0.011793022748199872,0.01312560612348471,0.009024671861011014
0.12341101541967689,0.1340242631048702,0.99224228298767,-0.9944045523040498,7.385030172349088,-0.09717114829543405,0.055979191423675634,0.0740061927851059,0.06565881032117382,0.0380554819341104,0.02076529493919102,0.013886620947553706
-0.056591273536066466,0.11821923251345436,0.9990218212551449,-0.9930753821338452,9.498874754209721,-0.05103027320667215,0.07424026230193463,0.042385052042541525,0.03665193677626915,0.03504104648173077,0.01531646169958664,0.010557610932154746
0.18292295843922776,0.13446530554366237,0.9990023575884178,-0.9979362057378146,9.69535502469674,-0.5241647463455384,0.06090910281152841,0.045915598046009545,0.03362881937837251,0.03261562020657081,0.015728506551809882,0.011159436591557768
0.025465256932992897,0.16697193548925637,0.9945136880597857,-0.9946287652988206,5.234102255293022,-0.09295704722767122,0.05697174687508029,0.06045242099256428,0.0405553624651629,0.04112599720401271,0.02561026422144097,0.01844849754640399
0.1475168640372528,0.157739266423241,1.0002623060191445,-0.9987429467274024,7.968281698221444,-0.34281935840082256,0.11750774942551714,0.05232499856296434,0.03391514309610613,0.00407865644026522,0.01051372961700379,0.007953448933736664
0.025234314908752015,0.15318090456171063,0.999983472425197,-0.999548609518816,7.802500147088695,0.2999690712448167,0.07557375675983463,0.04601166517890426,0.03989459914951478,0.005406052513768865,0.00798599814520547,0.006114367817987405
-0.1606258780932805,0.13930263344445634,0.9921310635884538,-0.9962634520347409,9.962698131031098,0.3768112057212122,0.06638421659213177,0.08951642809758038,0.034477174974933245,0.02138862097391023,0.017455915269350007,0.0093098915412713
-0.261819249764867,0.11918366565633612,1.000479383877361,-1.0004375121036975,18.374340490360414,0.8978277365395956,0.0376958258797641,0.037897559274575464,0.024982242735458092,0.012670566085683182,0.006853046310217876,0.00720065509204849
0.006201613750853692,0.16869253978575158,1.0000116105360517,-0.9999905270321318,5.915443984954862,-0.12030169197785635,0.04616760794144771,0.026873730881113885,0.020220355893774106,0.015195454774349642,0.009997422033703636,0.007804883463276413
-0.023327258717975242,0.2386822931794438,0.9968254263202864,-0.9923488120211887,1.7702234455165637,0.18269065536707826,0.5544804595093735,0.23088043497756486,0.0853308826458271,0.024448121528158645,0.03385212226471036,0.015314272996311985
0.06821197074166294,0.27235184418462954,0.9951226818355259,-0.9954829330771613,1.2337363982988965,-0.061154172135425115,0.26138731458432685,0.17390372111191826,0.08165515139548846,0.018404315394432446,0.026141248337710227,0.017682310502515543
0.21123955524906346,0.1980991979837363,0.9972288248849922,-0.9973491617456678,3.190868981591361,-0.4432200069864624,0.28032602098704534,0.11819801546118443,0.04261392615555332,0.027294379630333807,0.017606398157338818,0.017031596898624275
0.0190923836498357,0.210052177736499,0.9150613868909256,-0.9171369527330009,1.8269686785116228,0.10151057394283619,0.34312387304787095,0.2998632828159799,0.10491368510711957,0.010954095982882626,0.05731057651637489,0.02285301886276879
0.010368122780249464,0.235398874639062,0.978262371794522,-0.983771288238009,1.4277756521663898,0.016072149802581016,0.3409260183136119,0.22912955718286232,0.11516250069716569,0.05605437225601085,0.04242475794463095,0.019749582088612026
0.033333039057476574,0.211657271949108,0.9150777182598346,-0.9346672869883734,1.6130258649699805,0.05629948440324556,0.7897848769930049,0.3759158364051727,0.15063458522620088,0.03892474710631241,0.07228421457549668,0.03012528683545771
0.09279445353563122,0.2423748442441144,1.0007590378306304,-1.0009734651022326,2.4642715253505445,-0.3265226921668797,0.2136946658236553,0.09617433877624568,0.03800804206699266,0.005289117035803278,0.011977282721718446,0.011162750871167821
0.04286798294298741,0.23625481917338825,0.9976192415149687,-1.0001921761155457,2.221836447841846,-0.10199600345776391,0.2096698459750478,0.06935897794886171,0.04803247822258034,0.004841883935568172,0.014998276774554613,0.007923148417331957
0.07553289981869617,0.2548474345664449,0.9990335986249645,-0.9996354859024799,1.6725368920929196,-0.22675483723921483,0.10372727941921432,0.11591584369672135,0.039891807589249755,0.010187474172915512,0.016183635702899407,0.012496808381166588
-0.04275046241641333,0.21274493501185882,0.9984169389712318,-0.999961289911582,3.224277449490738,0.06655558555143913,0.08228110914739312,0.07414507396128762,0.0496050410191949,0.008265457185098616,0.0100122312227595,0.007570775012552388
-0.017470359582856722,0.24109093367352197,0.9978979472643572,-0.9984385521970148,1.902122044113745,-0.17432304185458697,0.171063194373547,0.08651567814937393,0.03135018207541864,0.011412976594427141,0.013900936157286261,0.01164788667098257
-0.17529395138649648,0.2011609574766472,1.0000711935364432,-0.9980804392306538,3.313740962702873,0.18690034339198916,0.11423521337134485,0.11127162198371354,0.049351205815247365,0.022637506271534866,0.014181481006250081,0.006598466186896193
0.005430658709777076,0.24669813172959312,0.996443426281434,-0.9999526885622956,1.0762897058846477,0.14147829239339182,0.25091739621381254,0.14282588741568472,0.06748902091487749,0.04269073363306684,0.02414159927386023,0.020338232238328473
0.013521070915121417,0.28203065142741324,0.9916477627766693,-0.9969081695205534,0.6774087527392054,0.12510375211613198,0.2032520088116006,0.14360865264185493,0.08047208586074775,0.040858332509171834,0.029920956666432838,0.015650661652720728
-0.16306201724466712,0.2371833105507271,0.9960927760368522,-0.9946930334617167,1.2656629125298604,0.28898834772234905,0.2888441712418512,0.24104253689355812,0.10430557381654328,0.06578724204906491,0.04455790510145864,0.01901899339795722
0.023717274526082154,0.19336156253493186,0.9969307337272406,-0.995997975669759,3.7158356289128927,0.11373349566022233,0.3421245086902522,0.167438939267813,0.08017257731954912,0.015219927766949444,0.019855778431314922,0.007042353612253917
-0.029126820743578245,0.17849325079487954,0.9982916321516356,-0.9990074954677897,4.143806545383838,-0.21635355972713935,0.2887964974843337,0.17649658827489714,0.06250381736069054,0.01938167670903739,0.017077204492459017,0.008124343563169973
-0.14712300336738868,0.21612176138821987,0.9946679017005314,-0.9950704147099856,2.0556443280742664,0.1216648506268701,0.29753400153282134,0.17917809335846305,0.09179242067846995,0.022865640044384967,0.015320002579498355,0.01651451501336412
0.16401359856775638,0.262202038590088,0.9970035765386969,-0.9991841444104432,2.048480745522479,-0.30266757314496445,0.1648643065653812,0.047381678863104064,0.031270268324059526,0.005348679561125612,0.008250764639280027,0.0063476514414324385
-0.07144384988673179,0.2929918845087536,0.9959369831258922,-0.9972104340898453,1.290565174988953,0.23212844315232387,0.28196219349967266,0.14924734027992664,0.05441504323794923,0.0040988923654499895,0.01636461354180626,0.00981569350889276
0.12110530372726111,0.10774866554091202,0.9982607814800541,-0.9822394300329471,26.80831165741397,-1.001646444193634,0.49635634631390557,0.32758548866335213,0.20125936394431077,0.0008308334036623625,0.0018350964499517749,0.0024569622697611566
0.022753007153354092,0.12135084906135772,0.9985173174503911,-1.006447192552793,19.834857230105293,-0.0677974652481862,0.5405265370890177,0.29291719665593435,0.15431407367334116,0.0002697219297621507,0.002483020178480071,0.002248422185907983
0.07837037782166564,0.10094527548485029,1.0015396522478435,-0.9914674112093315,26.265901847944317,-0.4290200516322983,0.36807339478900974,0.32605006844692813,0.20174118630817617,0.0012200074471003484,0.0022604755023008434,0.0015779607564242433
0.011380480599007694,0.16530125373505755,0.9958257166975901,-0.9998463098072639,8.487009367575823,-0.09044355715652296,0.07792727826927254,0.05601227148230391,0.041254039071253655,0.010214670845692237,0.012295523049436147,0.005954410207895133
0.04289798132008425,0.15588151677630357,0.9982570165721352,-1.0006712848471504,8.99213607956724,0.05774923343357147,0.16440121604161004,0.08487631727032531,0.059357513531276426,0.010727082978566562,0.004862951047036483,0.007036358180719246
-0.04274294149681239,0.14951279332520914,0.982794452986518,-0.9797608449042445,7.155896214417098,0.10850903608503362,0.09964618551823363,0.06948893703500884,0.05097282425415572,0.036715632021344785,0.016979489598050682,0.013238305638107526
-0.014936785876547534,0.15401723115589783,0.9983784070210738,-0.9987181076561741,8.741304529160775,0.090663549208603,0.08270803739553083,0.10910754915293151,0.020938972225777903,0.014940698203595903,0.0073794204358846,0.005322720487992768
